Marital_status,Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
Lajang,Siang,130.0,131.1,Tidak,Tidak,Ya,Laki-Laki,Tidak,19,7,8,7,12.12142857142857,9,12,8,11.50625,Graduate
Lajang,Siang,150.0,150.3,Ya,Tidak,Ya,Laki-Laki,Ya,21,11,15,9,14.22222222222222,9,15,7,13.75,Graduate
Lajang,Siang,132.0,120.5,Tidak,Tidak,Ya,Laki-Laki,Tidak,19,6,17,4,12.5,6,8,4,13.25,Enrolled
Lajang,Siang,108.0,105.6,Ya,Tidak,Ya,Laki-Laki,Tidak,20,5,7,5,12.166666666666666,5,7,5,15.285714285714286,Graduate
Lajang,Siang,133.1,125.3,Tidak,Tidak,Ya,Laki-Laki,Ya,30,6,0,0,0.0,6,0,0,0.0,Droupout
Bercerai,Siang,120.0,131.0,Ya,Tidak,Ya,Laki-Laki,Tidak,44,6,6,6,12.666666666666666,6,6,6,11.5,Graduate
Lajang,Siang,146.0,127.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,19,8,8,7,13.614285714285714,8,8,7,13.614285714285714,Graduate
Lajang,Siang,150.0,150.0,Ya,Tidak,Ya,Laki-Laki,Tidak,22,18,32,12,12.857142857142858,12,15,10,14.3,Graduate
Lajang,Siang,160.0,149.2,Tidak,Tidak,Ya,Laki-Laki,Tidak,18,5,7,4,14.0,5,5,5,14.2,Graduate
Lajang,Siang,125.0,121.5,Ya,Tidak,Ya,Laki-Laki,Ya,21,6,8,4,14.75,6,6,5,11.8,Graduate
Lajang,Siang,125.0,137.3,Tidak,Tidak,Ya,Laki-Laki,Tidak,18,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,122.0,119.6,Ya,Tidak,Ya,Laki-Laki,Tidak,18,6,8,6,13.625,6,7,6,14.285714285714286,Graduate
Lajang,Siang,138.0,141.5,Tidak,Tidak,Ya,Laki-Laki,Tidak,19,0,0,0,0.0,0,0,0,0.0,Graduate
Lajang,Siang,150.0,150.0,Ya,Tidak,Ya,Laki-Laki,Tidak,21,6,12,4,11.8,6,11,4,11.875,Droupout
Lajang,Siang,140.0,110.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,31,6,8,6,15.125,6,10,6,14.6,Graduate
Lajang,Siang,113.0,110.2,Ya,Tidak,Ya,Laki-Laki,Tidak,21,6,10,4,11.5,6,10,2,10.5,Droupout
Lajang,Siang,139.0,110.3,Tidak,Ya,Ya,Laki-Laki,Tidak,24,5,12,1,10.0,5,11,1,11.0,Enrolled
Lajang,Siang,133.1,120.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,27,4,8,0,0.0,5,10,0,0.0,Droupout
Lajang,Siang,118.0,114.2,Ya,Tidak,Ya,Laki-Laki,Tidak,20,5,9,3,10.333333333333334,5,6,5,12.8,Graduate
Lajang,Siang,140.0,140.0,Ya,Tidak,Ya,Laki-Laki,Tidak,22,5,9,0,0.0,5,6,2,11.666666666666666,Enrolled
Lajang,Siang,144.0,132.8,Tidak,Tidak,Ya,Laki-Laki,Ya,19,6,9,4,12.0,6,10,4,12.5,Enrolled
Lajang,Siang,125.0,121.5,Ya,Tidak,Ya,Laki-Laki,Tidak,19,6,6,6,13.833333333333334,6,6,6,14.5,Graduate
Lajang,Siang,131.0,127.2,Ya,Ya,Ya,Laki-Laki,Tidak,23,17,19,13,12.153846153846152,17,28,11,11.909090909090908,Enrolled
Lajang,Siang,131.0,128.2,Ya,Tidak,Ya,Laki-Laki,Tidak,18,6,7,6,14.0,6,8,6,13.666666666666666,Graduate
Lajang,Siang,140.0,133.4,Ya,Tidak,Tidak,Laki-Laki,Tidak,29,6,8,6,16.5,6,6,5,13.8,Enrolled
Lajang,Siang,133.1,120.0,Ya,Tidak,Ya,Laki-Laki,Tidak,29,5,11,1,18.0,5,10,3,13.333333333333334,Droupout
Lajang,Siang,140.0,140.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,20,6,11,6,11.285714285714286,6,12,5,11.77777777777778,Enrolled
Lajang,Siang,139.0,136.9,Ya,Tidak,Ya,Laki-Laki,Ya,19,0,0,0,0.0,0,0,0,0.0,Graduate
Lajang,Siang,125.0,117.0,Ya,Tidak,Ya,Laki-Laki,Tidak,22,0,0,0,0.0,0,0,0,0.0,Enrolled
Lajang,Siang,117.0,110.7,Ya,Tidak,Ya,Laki-Laki,Tidak,20,6,10,5,14.0,6,10,6,12.0,Enrolled
Lajang,Siang,150.0,160.0,Ya,Tidak,Ya,Laki-Laki,Tidak,24,5,13,4,13.75,5,9,3,12.0,Enrolled
Lajang,Siang,95.0,95.0,Tidak,Tidak,Tidak,Laki-Laki,Tidak,21,6,9,4,13.25,6,6,5,11.0,Droupout
Lajang,Siang,150.0,148.8,Tidak,Tidak,Ya,Laki-Laki,Ya,25,5,7,4,14.25,5,7,4,14.75,Graduate
Lajang,Siang,120.0,110.0,Tidak,Tidak,Tidak,Laki-Laki,Tidak,32,5,9,0,0.0,5,5,0,0.0,Droupout
Lajang,Malam,136.0,133.9,Tidak,Tidak,Tidak,Laki-Laki,Tidak,26,12,12,8,11.25,8,8,3,11.333333333333334,Droupout
Lajang,Siang,133.0,125.7,Ya,Tidak,Ya,Laki-Laki,Ya,18,6,7,6,13.5,6,8,6,12.5,Graduate
Lajang,Siang,125.0,116.6,Tidak,Tidak,Ya,Laki-Laki,Ya,19,6,8,5,12.666666666666666,6,10,6,12.857142857142858,Graduate
Lajang,Siang,127.0,141.0,Ya,Tidak,Ya,Laki-Laki,Ya,19,6,6,6,15.166666666666666,6,6,6,12.333333333333334,Graduate
Lajang,Siang,130.0,130.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,27,6,6,6,13.166666666666666,5,7,5,15.142857142857142,Droupout
Lajang,Siang,130.0,130.0,Tidak,Ya,Ya,Laki-Laki,Tidak,21,12,20,10,11.8,12,15,9,11.444444444444445,Enrolled
Lajang,Siang,127.0,115.8,Tidak,Tidak,Ya,Laki-Laki,Tidak,20,5,10,4,11.5,5,11,0,0.0,Enrolled
Lajang,Siang,140.0,140.0,Ya,Tidak,Ya,Laki-Laki,Tidak,21,6,6,6,14.5,6,8,6,11.333333333333334,Graduate
Lajang,Siang,125.0,126.1,Ya,Tidak,Ya,Laki-Laki,Tidak,22,6,10,5,13.4,6,12,3,10.666666666666666,Enrolled
Lajang,Siang,135.0,137.5,Ya,Ya,Tidak,Laki-Laki,Tidak,19,0,0,0,0.0,0,0,0,0.0,Graduate
Lajang,Siang,132.0,120.8,Ya,Tidak,Ya,Laki-Laki,Ya,18,5,8,4,10.8,5,10,2,12.5,Droupout
Lajang,Siang,110.0,136.5,Tidak,Tidak,Ya,Laki-Laki,Tidak,28,5,6,0,0.0,5,5,0,0.0,Droupout
Menikah,Siang,130.0,122.0,Tidak,Ya,Tidak,Laki-Laki,Tidak,25,10,23,6,11.428571428571429,7,15,4,12.0,Droupout
Lajang,Siang,130.0,130.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,25,14,24,8,12.5,13,23,10,11.6,Droupout
Lajang,Siang,135.0,126.3,Tidak,Tidak,Ya,Laki-Laki,Tidak,18,5,11,2,13.5,5,11,3,12.333333333333334,Enrolled
Lajang,Siang,133.1,98.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,26,6,6,0,0.0,6,12,0,0.0,Droupout
Lajang,Siang,135.0,121.0,Ya,Tidak,Ya,Laki-Laki,Ya,18,5,8,5,12.75,5,7,5,11.5,Graduate
Lajang,Siang,128.0,124.2,Ya,Tidak,Ya,Laki-Laki,Tidak,22,6,17,3,11.333333333333334,6,14,3,12.333333333333334,Enrolled
Lajang,Siang,140.0,130.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,25,6,8,0,0.0,6,10,0,0.0,Droupout
Lajang,Siang,135.0,136.1,Ya,Tidak,Ya,Laki-Laki,Tidak,19,6,9,5,11.4,6,13,5,12.4,Enrolled
Lajang,Siang,131.0,132.8,Ya,Tidak,Ya,Laki-Laki,Tidak,19,6,7,6,14.428571428571429,6,7,6,14.571428571428571,Graduate
Lajang,Siang,131.0,126.3,Tidak,Tidak,Ya,Laki-Laki,Tidak,19,7,9,7,12.492857142857144,8,10,8,11.7125,Graduate
Bercerai,Malam,100.0,111.5,Tidak,Tidak,Ya,Laki-Laki,Tidak,45,8,10,4,11.5,8,13,4,11.0,Droupout
Menikah,Malam,140.0,118.2,Tidak,Tidak,Ya,Laki-Laki,Tidak,52,5,7,5,11.2,5,6,5,12.8,Graduate
Lajang,Siang,124.0,115.6,Ya,Tidak,Tidak,Laki-Laki,Tidak,20,5,9,3,12.0,5,7,3,11.0,Droupout
Lajang,Siang,130.0,117.8,Ya,Tidak,Ya,Laki-Laki,Tidak,19,8,8,7,15.885714285714286,8,8,7,15.885714285714286,Graduate
Lajang,Siang,142.0,127.0,Tidak,Ya,Tidak,Laki-Laki,Tidak,21,7,12,4,12.94,7,12,4,11.58,Droupout
Menikah,Malam,150.0,140.0,Tidak,Tidak,Tidak,Laki-Laki,Tidak,35,6,6,6,14.0,6,6,6,14.166666666666666,Graduate
Menikah,Siang,110.0,106.0,Ya,Tidak,Ya,Laki-Laki,Tidak,36,0,0,0,0.0,0,0,0,0.0,Graduate
Bercerai,Siang,110.0,151.0,Tidak,Ya,Tidak,Laki-Laki,Tidak,47,7,7,0,0.0,8,8,0,0.0,Droupout
Lajang,Malam,112.0,106.4,Tidak,Tidak,Ya,Laki-Laki,Tidak,22,5,0,0,0.0,5,0,0,0.0,Droupout
Menikah,Malam,100.0,125.3,Ya,Tidak,Ya,Laki-Laki,Tidak,41,5,8,4,11.25,5,8,3,11.0,Droupout
Lajang,Siang,130.0,130.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,26,5,5,0,0.0,5,6,0,0.0,Droupout
Menikah,Malam,133.1,116.0,Tidak,Tidak,Tidak,Perempuan,Tidak,51,6,13,4,11.25,6,12,0,0.0,Droupout
Menikah,Malam,150.0,120.0,Tidak,Tidak,Ya,Perempuan,Tidak,43,5,11,3,10.666666666666666,5,10,4,12.5,Enrolled
Menikah,Malam,100.0,100.0,Ya,Tidak,Ya,Perempuan,Tidak,41,6,9,5,11.8,6,10,3,10.666666666666666,Graduate
Lajang,Siang,130.0,118.5,Ya,Tidak,Ya,Laki-Laki,Tidak,23,10,19,8,11.625,10,16,10,11.181818181818182,Graduate
Lajang,Siang,129.0,118.9,Ya,Tidak,Ya,Laki-Laki,Tidak,22,6,11,0,0.0,5,10,0,0.0,Droupout
Lajang,Siang,127.0,119.3,Ya,Tidak,Ya,Laki-Laki,Ya,25,6,8,4,10.25,6,6,4,11.25,Droupout
Lajang,Malam,140.0,135.8,Ya,Tidak,Ya,Laki-Laki,Tidak,25,15,16,15,10.8,14,14,14,11.357142857142858,Graduate
Lajang,Siang,130.0,130.0,Ya,Tidak,Tidak,Laki-Laki,Ya,22,12,15,11,12.545454545454543,11,16,11,12.666666666666666,Graduate
Lajang,Siang,133.1,129.8,Tidak,Tidak,Ya,Laki-Laki,Tidak,24,7,7,7,13.571428571428571,6,9,5,13.4,Enrolled
Lajang,Siang,140.0,150.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,47,6,0,0,0.0,6,0,0,0.0,Droupout
Menikah,Malam,133.1,111.9,Ya,Tidak,Ya,Laki-Laki,Tidak,41,5,5,0,0.0,5,5,0,0.0,Droupout
Lajang,Siang,120.0,150.1,Ya,Tidak,Ya,Laki-Laki,Tidak,43,6,9,6,14.77777777777778,6,11,5,12.2,Graduate
Lajang,Siang,133.1,130.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,29,3,4,0,0.0,4,8,0,0.0,Droupout
Lajang,Siang,120.0,128.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,30,2,2,0,0.0,2,2,0,0.0,Droupout
Lajang,Siang,133.1,102.5,Tidak,Tidak,Tidak,Laki-Laki,Tidak,26,4,4,0,0.0,5,0,0,0.0,Droupout
Lajang,Malam,133.1,102.5,Tidak,Tidak,Tidak,Laki-Laki,Tidak,27,5,10,0,0.0,5,5,0,0.0,Droupout
Menikah,Siang,100.0,110.0,Tidak,Tidak,Ya,Laki-Laki,Ya,36,5,5,5,11.4,5,7,5,11.6,Graduate
Lajang,Siang,133.1,114.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,29,9,13,6,11.666666666666666,7,10,6,10.857142857142858,Droupout
Lajang,Siang,120.0,128.2,Ya,Tidak,Ya,Laki-Laki,Tidak,35,10,12,7,11.285714285714286,8,8,5,13.0,Droupout
Lajang,Siang,128.0,116.5,Tidak,Tidak,Ya,Laki-Laki,Ya,18,6,12,4,11.5,6,10,5,12.6,Graduate
Lajang,Malam,172.0,149.3,Tidak,Tidak,Ya,Laki-Laki,Ya,24,5,5,5,16.0,5,5,5,16.0,Graduate
Lajang,Siang,146.0,134.1,Ya,Tidak,Ya,Laki-Laki,Ya,18,6,6,6,12.5,6,7,6,12.666666666666666,Droupout
Lajang,Siang,135.0,126.6,Ya,Tidak,Ya,Laki-Laki,Tidak,18,5,7,4,12.0,5,10,3,13.0,Enrolled
Menikah,Siang,160.0,120.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,21,5,11,0,0.0,5,11,3,11.666666666666666,Enrolled
Lajang,Siang,150.0,133.5,Ya,Tidak,Ya,Laki-Laki,Tidak,21,5,10,5,13.0,5,10,5,12.6,Graduate
Lajang,Siang,130.0,110.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,32,18,27,13,13.714285714285714,12,18,12,12.083333333333334,Graduate
Lajang,Siang,111.0,107.5,Ya,Tidak,Ya,Laki-Laki,Ya,22,5,9,3,12.333333333333334,6,14,3,12.5,Droupout
Lajang,Siang,130.0,130.0,Ya,Tidak,Tidak,Laki-Laki,Tidak,32,17,31,11,12.727272727272728,12,24,10,12.7,Droupout
Lajang,Siang,170.0,111.6,Tidak,Tidak,Ya,Laki-Laki,Tidak,35,5,5,1,14.0,5,5,0,0.0,Droupout
Lajang,Siang,133.1,101.0,Ya,Tidak,Tidak,Laki-Laki,Tidak,23,5,0,0,0.0,5,0,0,0.0,Droupout
Lajang,Malam,100.0,108.3,Tidak,Tidak,Ya,Laki-Laki,Tidak,39,6,8,5,11.4,6,12,3,11.0,Enrolled
Menikah,Siang,120.0,128.2,Tidak,Tidak,Ya,Laki-Laki,Tidak,35,5,5,0,0.0,5,5,1,10.0,Droupout
Menikah,Siang,110.0,150.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,32,6,8,6,18.875,12,14,12,17.692307692307693,Graduate
Lajang,Siang,133.1,142.8,Tidak,Tidak,Ya,Laki-Laki,Tidak,20,6,12,0,0.0,6,12,0,0.0,Droupout
Lajang,Siang,120.0,100.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,34,7,15,6,11.333333333333334,7,16,4,12.6,Enrolled
Lajang,Malam,150.0,150.0,Ya,Tidak,Ya,Laki-Laki,Tidak,44,7,9,7,13.5,5,6,5,16.2,Droupout
Menikah,Siang,133.1,156.5,Tidak,Tidak,Ya,Laki-Laki,Tidak,53,11,12,2,15.0,9,10,3,10.0,Graduate
Lajang,Siang,120.0,98.6,Tidak,Ya,Tidak,Laki-Laki,Tidak,28,5,10,0,0.0,5,7,0,0.0,Droupout
Lajang,Malam,130.0,130.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,31,9,9,9,14.22222222222222,5,5,5,12.8,Droupout
Lajang,Siang,130.0,118.1,Tidak,Ya,Tidak,Laki-Laki,Tidak,18,0,0,0,0.0,0,0,0,0.0,Enrolled
Lajang,Siang,100.0,120.0,Tidak,Ya,Tidak,Laki-Laki,Tidak,44,7,14,4,12.0,6,16,0,0.0,Droupout
Lajang,Siang,142.0,127.7,Ya,Tidak,Ya,Laki-Laki,Tidak,19,5,9,5,12.6,5,8,4,12.0,Graduate
Lajang,Siang,130.0,130.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,21,12,12,12,15.083333333333334,11,15,11,13.083333333333334,Enrolled
Lajang,Siang,148.0,147.7,Tidak,Tidak,Ya,Laki-Laki,Ya,18,5,5,0,0.0,5,5,0,0.0,Droupout
Lajang,Siang,170.0,170.0,Ya,Tidak,Ya,Laki-Laki,Tidak,20,6,8,6,14.5,6,10,6,15.3,Graduate
Lajang,Siang,110.0,110.2,Tidak,Tidak,Ya,Laki-Laki,Tidak,55,6,6,6,14.5,6,6,6,13.5,Graduate
Lajang,Siang,166.0,146.4,Tidak,Tidak,Ya,Laki-Laki,Tidak,27,5,12,3,10.0,5,12,1,13.0,Enrolled
Lajang,Siang,135.0,121.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,19,5,0,0,0.0,5,0,0,0.0,Droupout
Lajang,Siang,133.0,129.9,Tidak,Tidak,Ya,Laki-Laki,Tidak,18,5,5,5,11.6,5,5,5,13.2,Graduate
Menikah,Siang,133.1,132.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,43,6,10,4,11.75,6,7,0,0.0,Droupout
Lajang,Siang,121.0,125.9,Ya,Tidak,Ya,Laki-Laki,Tidak,18,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,159.0,165.7,Ya,Tidak,Ya,Laki-Laki,Tidak,18,0,0,0,0.0,0,0,0,0.0,Droupout
Lajang,Siang,130.0,122.7,Ya,Ya,Ya,Laki-Laki,Ya,20,6,7,0,0.0,6,6,0,0.0,Droupout
Menikah,Malam,121.0,141.4,Tidak,Ya,Tidak,Laki-Laki,Tidak,29,5,7,4,11.25,5,8,4,11.8,Droupout
Lajang,Siang,133.1,156.4,Ya,Ya,Ya,Laki-Laki,Tidak,44,6,9,5,11.571428571428571,6,11,0,0.0,Droupout
Lajang,Siang,146.0,148.5,Ya,Tidak,Ya,Laki-Laki,Tidak,18,5,7,4,10.0,5,8,1,16.0,Enrolled
Lajang,Siang,140.0,140.0,Tidak,Tidak,Ya,Laki-Laki,Ya,20,6,11,5,13.833333333333334,6,13,6,12.3,Enrolled
Lajang,Siang,125.0,131.7,Ya,Tidak,Ya,Laki-Laki,Tidak,20,6,6,4,12.75,9,12,3,12.666666666666666,Droupout
Menikah,Siang,120.0,104.7,Ya,Tidak,Ya,Laki-Laki,Tidak,36,4,4,0,0.0,5,9,0,0.0,Droupout
Lajang,Siang,150.0,150.0,Ya,Tidak,Ya,Laki-Laki,Tidak,19,6,13,5,11.6,6,12,2,11.0,Enrolled
Menikah,Siang,110.0,110.0,Tidak,Tidak,Tidak,Laki-Laki,Tidak,29,5,5,0,0.0,5,5,0,0.0,Droupout
Lajang,Siang,120.0,129.1,Ya,Tidak,Ya,Laki-Laki,Tidak,18,6,6,4,11.25,6,10,3,10.333333333333334,Droupout
Lajang,Siang,133.1,120.0,Tidak,Tidak,Tidak,Laki-Laki,Tidak,24,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,133.1,127.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,20,6,6,6,14.333333333333334,6,7,6,15.0,Graduate
Menikah,Malam,133.1,151.5,Tidak,Ya,Tidak,Laki-Laki,Tidak,45,6,7,0,0.0,5,5,0,0.0,Droupout
Lajang,Siang,130.0,126.8,Ya,Tidak,Ya,Laki-Laki,Ya,28,23,23,20,13.5,23,23,20,13.5,Graduate
Lajang,Siang,160.0,140.8,Ya,Tidak,Ya,Laki-Laki,Tidak,23,6,8,6,12.666666666666666,6,10,5,12.2,Enrolled
Lajang,Siang,128.0,125.6,Ya,Tidak,Ya,Laki-Laki,Tidak,18,7,7,7,12.444285714285714,8,11,7,11.347142857142858,Graduate
Lajang,Siang,140.0,127.8,Ya,Tidak,Ya,Laki-Laki,Tidak,23,5,7,3,10.666666666666666,5,7,3,11.333333333333334,Droupout
Lajang,Siang,120.0,120.0,Ya,Tidak,Ya,Laki-Laki,Tidak,22,0,0,0,0.0,0,0,0,0.0,Enrolled
Lajang,Siang,140.0,131.3,Tidak,Tidak,Ya,Laki-Laki,Ya,22,6,6,6,12.666666666666666,6,6,5,12.4,Graduate
Lajang,Malam,120.0,155.7,Tidak,Tidak,Ya,Laki-Laki,Tidak,33,5,5,5,13.2,5,6,5,14.833333333333334,Graduate
Lajang,Siang,130.0,128.5,Tidak,Tidak,Ya,Laki-Laki,Tidak,21,12,20,10,12.7,12,14,11,12.181818181818182,Graduate
Menikah,Siang,100.0,170.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,45,5,6,5,14.833333333333334,5,5,5,14.8,Graduate
Menikah,Siang,133.1,100.0,Tidak,Tidak,Tidak,Laki-Laki,Tidak,44,10,10,4,11.5,7,8,1,12.0,Droupout
Bercerai,Siang,110.0,107.2,Tidak,Tidak,Ya,Laki-Laki,Tidak,42,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,147.0,139.3,Ya,Tidak,Ya,Laki-Laki,Tidak,20,5,0,0,0.0,5,0,0,0.0,Droupout
Lajang,Siang,133.0,123.2,Ya,Tidak,Ya,Laki-Laki,Tidak,20,5,7,3,12.666666666666666,5,12,2,12.5,Enrolled
Lajang,Siang,137.0,122.3,Ya,Tidak,Ya,Laki-Laki,Ya,20,6,7,6,14.714285714285714,6,6,6,12.5,Graduate
Lajang,Siang,124.0,127.9,Ya,Tidak,Ya,Laki-Laki,Tidak,20,6,11,3,13.666666666666666,6,13,4,10.25,Enrolled
Lajang,Siang,128.0,120.3,Tidak,Tidak,Ya,Laki-Laki,Tidak,19,5,9,5,10.8,5,13,2,13.5,Enrolled
Lajang,Malam,120.0,128.5,Tidak,Ya,Tidak,Laki-Laki,Tidak,26,8,13,4,10.5,10,16,7,10.428571428571429,Droupout
Menikah,Siang,133.1,150.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,31,6,10,6,15.0,6,11,5,12.5,Graduate
Lajang,Siang,142.0,136.1,Tidak,Ya,Ya,Laki-Laki,Ya,19,6,6,6,12.666666666666666,6,6,6,14.0,Graduate
Lajang,Siang,100.0,128.0,Ya,Tidak,Ya,Laki-Laki,Tidak,28,6,7,6,13.166666666666666,6,6,6,13.666666666666666,Graduate
Lajang,Siang,149.0,158.1,Ya,Tidak,Ya,Laki-Laki,Ya,20,0,0,0,0.0,0,0,0,0.0,Graduate
Menikah,Malam,110.0,108.7,Ya,Tidak,Ya,Perempuan,Tidak,43,6,6,6,13.0,6,6,6,12.5,Graduate
Lajang,Siang,133.1,110.0,Tidak,Tidak,Ya,Laki-Laki,Ya,25,0,0,0,0.0,0,0,0,0.0,Droupout
Lajang,Siang,133.1,120.0,Tidak,Ya,Ya,Perempuan,Tidak,40,6,13,2,10.0,6,10,1,15.0,Droupout
Lajang,Siang,150.0,150.0,Tidak,Tidak,Ya,Perempuan,Tidak,20,6,7,6,13.333333333333334,6,16,5,13.375,Graduate
Menikah,Malam,133.1,113.0,Tidak,Tidak,Ya,Perempuan,Tidak,46,6,13,3,12.333333333333334,6,6,6,13.333333333333334,Graduate
Lajang,Siang,121.0,118.6,Tidak,Tidak,Ya,Perempuan,Tidak,26,21,23,20,13.181818181818182,14,18,14,11.642857142857142,Graduate
Menikah,Siang,133.1,148.8,Tidak,Tidak,Ya,Perempuan,Ya,34,7,7,6,12.513333333333334,8,9,7,13.071428571428571,Graduate
Lajang,Siang,122.0,120.3,Ya,Tidak,Ya,Perempuan,Tidak,19,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,143.0,127.0,Ya,Tidak,Ya,Perempuan,Ya,18,8,8,7,13.585714285714284,8,8,7,13.585714285714284,Graduate
Lajang,Siang,123.0,113.8,Ya,Tidak,Ya,Perempuan,Tidak,18,7,9,7,11.155555555555557,8,10,8,11.425,Graduate
Lajang,Malam,120.0,108.0,Tidak,Tidak,Ya,Laki-Laki,Ya,37,7,9,6,11.857142857142858,6,7,5,12.0,Graduate
Lajang,Siang,114.0,129.1,Tidak,Tidak,Ya,Laki-Laki,Ya,23,0,0,0,0.0,0,0,0,0.0,Graduate
Lajang,Siang,114.0,135.9,Tidak,Tidak,Ya,Laki-Laki,Tidak,26,14,14,14,14.0,13,13,13,13.615384615384617,Graduate
Lajang,Siang,154.4,154.4,Ya,Tidak,Tidak,Perempuan,Tidak,18,6,8,5,12.0,6,0,0,0.0,Droupout
Lajang,Siang,190.0,190.0,Ya,Tidak,Ya,Perempuan,Tidak,18,7,15,4,11.575,7,10,5,12.419999999999998,Enrolled
Lajang,Siang,136.0,132.5,Ya,Tidak,Ya,Perempuan,Tidak,19,7,8,7,13.198571428571428,8,8,8,13.0625,Graduate
Lajang,Siang,163.3,163.3,Tidak,Tidak,Ya,Perempuan,Tidak,18,6,10,6,13.5,6,12,6,12.0,Graduate
Lajang,Siang,126.0,122.5,Ya,Tidak,Ya,Perempuan,Tidak,19,6,6,6,13.333333333333334,6,8,5,12.8,Droupout
Lajang,Siang,122.0,121.0,Ya,Tidak,Ya,Laki-Laki,Tidak,20,5,10,4,14.25,5,14,1,10.0,Enrolled
Lajang,Siang,137.0,131.8,Tidak,Tidak,Ya,Perempuan,Ya,22,6,7,6,12.166666666666666,6,9,4,12.0,Graduate
Lajang,Siang,139.0,135.0,Ya,Tidak,Ya,Perempuan,Ya,18,8,8,7,12.214285714285714,8,8,7,12.214285714285714,Graduate
Lajang,Siang,142.0,141.7,Tidak,Tidak,Ya,Perempuan,Ya,18,6,8,6,12.666666666666666,6,6,6,13.0,Graduate
Lajang,Siang,133.1,131.3,Ya,Tidak,Ya,Perempuan,Ya,18,6,7,6,12.285714285714286,6,6,6,13.5,Graduate
Lajang,Siang,126.0,123.9,Ya,Tidak,Ya,Perempuan,Ya,18,6,7,6,13.0,6,6,6,13.0,Graduate
Lajang,Siang,131.0,126.1,Ya,Tidak,Ya,Perempuan,Tidak,18,6,8,6,12.142857142857142,6,6,6,11.166666666666666,Graduate
Lajang,Siang,131.0,126.5,Ya,Tidak,Ya,Perempuan,Ya,19,7,8,7,13.875714285714285,8,9,7,13.085714285714284,Graduate
Lajang,Siang,108.0,107.3,Tidak,Tidak,Ya,Perempuan,Tidak,20,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,133.1,95.0,Ya,Tidak,Ya,Perempuan,Ya,19,6,12,6,11.666666666666666,6,7,0,0.0,Droupout
Lajang,Siang,122.0,116.1,Ya,Tidak,Ya,Perempuan,Tidak,18,6,13,6,13.153846153846152,6,12,3,11.0,Graduate
Lajang,Siang,143.0,134.6,Ya,Tidak,Ya,Perempuan,Ya,18,6,6,6,14.5,6,6,6,12.833333333333334,Droupout
Lajang,Siang,135.0,128.0,Ya,Tidak,Ya,Perempuan,Ya,18,7,7,7,14.44142857142857,8,8,8,13.65625,Graduate
Lajang,Siang,148.0,144.2,Ya,Tidak,Ya,Perempuan,Tidak,18,6,6,6,15.166666666666666,6,7,6,14.285714285714286,Graduate
Lajang,Siang,134.0,129.5,Tidak,Tidak,Ya,Perempuan,Ya,18,5,5,5,11.6,5,12,4,12.625,Graduate
Lajang,Siang,122.0,116.8,Ya,Ya,Ya,Perempuan,Tidak,18,6,6,6,11.666666666666666,6,6,6,12.333333333333334,Graduate
Lajang,Siang,160.0,160.0,Tidak,Tidak,Ya,Perempuan,Ya,20,6,8,6,12.625,6,10,6,13.2,Graduate
Lajang,Siang,126.0,127.1,Ya,Tidak,Ya,Perempuan,Ya,19,6,14,3,12.666666666666666,6,7,6,11.0,Graduate
